rank,authorized_official,num_npis,total_spending,num_unique_addresses,different_addresses_flag,npi,org_name,dba,npi_spending,address,city,zip,auth_title
101,"BENVENUTO, MARY",5,50140119.24,5,YES,1013137405,"OPEN SKY COMMUNITY SERVICES, INC",<UNAVAIL>,6490103.68,1 MAIN ST,WHITINSVILLE,01588,CFO & EVP
101,"BENVENUTO, MARY",5,50140119.24,5,YES,1740657527,"THE BRIDGE OF CENTRAL MASSACHUSETTS, INC.",<UNAVAIL>,5516964.19,288 GROVE ST STE A&B,WORCESTER,016053934,EVP - CFO AND COO
101,"BENVENUTO, MARY",5,50140119.24,5,YES,1093935041,"OPEN SKY COMMUNITY SERVICES, INC",<UNAVAIL>,4975811.13,100 STONEWALL BLVD,WRENTHAM,02093,CFO & EVP
101,"BENVENUTO, MARY",5,50140119.24,5,YES,1760218051,"THE BRIDGE OF CENTRAL MASSACHUSETTS, INC",,285487.43,288 GROVE ST,WORCESTER,016053934,CFO
102,"GAFANOVICH, WOLF",4,50121305.93,4,YES,1093956245,"WELL GIVEN AFC, INC.",,28315582.93,7 HERON CIR,WALPOLE,020814359,CLINICAL DIRECTOR
102,"GAFANOVICH, WOLF",4,50121305.93,4,YES,1154507556,"ABSOLUTE CARE, INC.",,16022637.98,167 COREY RD STE 209,BRIGHTON,021358214,PRESIDENT
102,"GAFANOVICH, WOLF",4,50121305.93,4,YES,1073944294,AVIVA CARE,,4031883.53,30 BONTEMPO RD,NEWTON,02459,PRESIDENT/CLINICAL DIRECTOR
102,"GAFANOVICH, WOLF",4,50121305.93,4,YES,1952066748,GOLDEN WAY,,1751201.49,118 CENTRAL ST,WALTHAM,024535465,PROGRAM DIRECTOR
103,"STOCK, KEVIN",6,50026700.80,5,YES,1992898035,"TOWARD INDEPENDENT LIVING & LEARNING, INC.",<UNAVAIL>,16470262.52,20 EASTBROOK RD,DEDHAM,020262075,VICE PRESIDENT - OPERATIONS
103,"STOCK, KEVIN",6,50026700.80,5,YES,1942337290,"TOWARD INDEPENDENT LIVING & LEARNING, INC.",<UNAVAIL>,15701411.50,267 BOSTON RD,NORTH BILLERICA,018622310,VICE PRESIDENT - OPERATIONS
103,"STOCK, KEVIN",6,50026700.80,5,YES,1366579617,"TOWARD INDEPENDENT LIVING & LEARNING, INC.",<UNAVAIL>,8246738.62,610 PLEASANT ST,WATERTOWN,024722422,VICE PRESIDENT - OPERATIONS
103,"STOCK, KEVIN",6,50026700.80,5,YES,1285761593,"TOWARD INDEPENDENT LIVING & LEARNING, INC.",<UNAVAIL>,5893942.14,296 BROADWAY,CHELSEA,021502808,VICE PRESIDENT - OPERATIONS
103,"STOCK, KEVIN",6,50026700.80,5,YES,1164559803,"TOWARD INDEPENDENT LIVING & LEARNING, INC.",<UNAVAIL>,2790246.98,577 EAST MAIN STREET,HUDSON,01749,VICE PRESIDENT - OPERATIONS
103,"STOCK, KEVIN",6,50026700.80,5,YES,1639206360,"TOWARD INDEPENDENT LIVING & LEARNING, INC.",<UNAVAIL>,924099.04,20 EASTBROOK RD,DEDHAM,020262075,VICE PRESIDENT - OPERATIONS
104,"LUBARSKY, CARLEY",4,49378848.45,4,YES,1386702264,"BAY COVE HUMAN SERVICES, INC",,36426503.13,31 BOWKER ST,BOSTON,021142917,COO & SVP
104,"LUBARSKY, CARLEY",4,49378848.45,4,YES,1649317595,"BAY COVE HUMAN SERVICES, INC",<UNAVAIL>,7380346.25,105 VICTORY RD,DORCHESTER,021223518,COO & SVP
104,"LUBARSKY, CARLEY",4,49378848.45,4,YES,1497981591,"BAY COVE HUMAN SERVICES, INC",<UNAVAIL>,5108746.50,66 CANAL ST,BOSTON,021142002,COO & SVP
104,"LUBARSKY, CARLEY",4,49378848.45,4,YES,1386355519,BAY COVE HUMAN SERVICES INC,<UNAVAIL>,463252.57,110 MAIN ST,HYANNIS,026013145,COO & SVP
105,"LIBBY, DAVID",2,48575686.37,2,YES,1215247861,LYNN COMMUNITY ELDER SERVICES,,48571658.45,112 KERNWOOD DR,LYNN,019041711,CFO
105,"LIBBY, DAVID",2,48575686.37,2,YES,1588785703,TOWN OF TEWKSBURY,<UNAVAIL>,4027.92,139 PLEASANT ST,TEWKSBURY,018762725,BUSINESS MANAGER
106,"VINOKUR, VICTORIA",6,48277496.26,6,YES,1174837033,REVERE ADULT DAY HEALTH CARE,,19821985.60,765 REVERE BEACH PKWY,REVERE,021515318,MANAGER
106,"VINOKUR, VICTORIA",6,48277496.26,6,YES,1063887636,RAINBOW ADHC OF QUINCY LLC,,10324846.70,100 PARKINGWAY,QUINCY,021695058,OWNER
106,"VINOKUR, VICTORIA",6,48277496.26,6,YES,1831624675,"RAINBOW ADHC OF LYNN, LLC",,9358940.38,15 BUBIER ST,LYNN,019011704,MEMBER
106,"VINOKUR, VICTORIA",6,48277496.26,6,YES,1902509763,RAINBOW ADHC OF NEEDHAM RIVERSIDE LLC,,4916626.56,185 2ND AVE,NEEDHAM,024942810,MEMBER
106,"VINOKUR, VICTORIA",6,48277496.26,6,YES,1154024925,"RAINBOW ADHC OF ALLSTON, LLC",,3357260.88,20 LINDEN ST,ALLSTON,021341711,MEMBER
106,"VINOKUR, VICTORIA",6,48277496.26,6,YES,1407577752,RAINBOW ADHC OF GERMANTOWN,,497836.14,73 BICKNELL ST,QUINCY,021696029,MEMBER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1952358533,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,<UNAVAIL>,34880887.84,330 BROOKLINE AVE,BOSTON,02215,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1275574899,HARVARD MEDICAL FACULTY PHYSICIANS AT BETH ISRAEL DEACONESS MEDICAL CE,<UNAVAIL>,3674232.24,330 BROOKLINE AVE,BOSTON,02215,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1316987993,HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR INC,<UNAVAIL>,2767662.50,330 BROOKLINE AVE,BOSTON,02215,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1770524373,HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR INC,<UNAVAIL>,1110966.89,330 BROOKLINE AVE,BOSTON,02215,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1518908136,HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR INC,<UNAVAIL>,1035668.41,330 BROOKLINE AVE,BOSTON,02215,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1497151773,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,<UNAVAIL>,1032525.78,330 BROOKLINE AVE,BOSTON,022155400,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1720037385,HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR INC,<UNAVAIL>,869842.61,330 BROOKLINE AVE,BOSTON,022155400,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1346281938,HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR INC,<UNAVAIL>,827993.92,330 BROOKLINE AVE,BOSTON,02215,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1235218843,HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR INC,<UNAVAIL>,685275.42,330 BROOKLINE AVE,BOSTON,02215,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1972544591,HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR INC,<UNAVAIL>,396785.85,330 BROOKLINE AVE,BOSTON,02215,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1992745236,"HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR, INC",<UNAVAIL>,332957.16,330 BROOKLINE AVE,BOSTON,022155400,CEO AND PRESIDENT
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1093756629,HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR INC,<UNAVAIL>,331974.87,330 BROOKLINE AVE,BOSTON,02215,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1043250616,HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR INC,<UNAVAIL>,115889.32,330 BROOKLINE AVE,BOSTON,02215,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1336781301,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,,90219.92,199 REEDSDALE RD,MILTON,021863926,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1255818472,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,<UNAVAIL>,43623.55,392 CHESTNUT ST,NEEDHAM,024922411,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1902316136,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,<UNAVAIL>,23331.16,100 WEST ST,NEEDHAM,02494,PRESIDENT/CEO
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1568859643,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,<UNAVAIL>,19897.70,275 SANDWICH ST,PLYMOUTH,023602183,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1891736310,HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR INC,<UNAVAIL>,2721.23,330 BROOKLINE AVE,BOSTON,02215,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1144882846,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,,1358.76,41 HIGHLAND AVE,WINCHESTER,018901496,CHIEF EXECUTIVE OFFICER
107,"KIMBALL, ALEXANDRA",20,48244606.65,6,YES,1952327066,"HARVARD MEDICAL FACULTY PHYS AT BETH ISRAEL DEACONESS MED CTR, INC",<UNAVAIL>,791.52,330 BROOKLINE AVE,BOSTON,02215,CHIEF EXECUTIVE OFFICER
108,"PARK, CYNTHIA",2,47915310.18,2,YES,1346615523,NORTHEAST ARC,,33991449.46,6 SOUTHSIDE RD,DANVERS,01923,CFO
108,"PARK, CYNTHIA",2,47915310.18,2,YES,1184849606,"NORTHEAST ARC, INC.",<UNAVAIL>,13923860.72,100 INDEPENDENCE WAY,DANVERS,019233626,CFO
109,"JONES, CHARLES",7,47506262.94,7,YES,1376502070,"HARBOR HEALTH SERVICES, INC.",<UNAVAIL>,21775068.89,735 ATTUCKS LN,HYANNIS,026011867,PRESIDENT & CEO
109,"JONES, CHARLES",7,47506262.94,7,YES,1881692366,"HARBOR HEALTH SERVICES, INC.",<UNAVAIL>,13830989.89,398 NEPONSET AVE,DORCHESTER,021223134,PRESIDENT / CEO
109,"JONES, CHARLES",7,47506262.94,7,YES,1568892859,"HARBOR HEALTH SERVICES, INC.",<UNAVAIL>,7656816.23,10 CORDAGE PARK CIR,PLYMOUTH,023607318,CEO
109,"JONES, CHARLES",7,47506262.94,7,YES,1659330496,HARBOR HEALTH SERVICES INC,<UNAVAIL>,3617133.36,250 MOUNT VERNON ST,DORCHESTER,02125,PRESIDENT & CEO
109,"JONES, CHARLES",7,47506262.94,7,YES,1780848465,"HARBOR HEALTH SERVICES, INC.",,490239.70,1135 MORTON STREET,MATTAPAN,021262834,PRESIDENT AND CEO
109,"JONES, CHARLES",7,47506262.94,7,YES,1831293208,BAY STATE MEDICAL EQUIPMENT DISTRIBUTORS,,132253.87,681 N MAIN ST,BROCKTON,023012407,PRESIDENT/PARTNER
109,"JONES, CHARLES",7,47506262.94,7,YES,1881715332,"HARBOR HEALTH SERVICES, INC",<UNAVAIL>,3761.00,516 ROUTE 134 STE 12,SOUTH DENNIS,026603430,PRESIDENT & CEO
110,"RADZEVICH, JASON",3,47452774.81,2,YES,1760598700,"BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH, INC.",,35030035.47,275 SANDWICH ST,PLYMOUTH,023602183,V. P. OF FINANCE AND CFO
110,"RADZEVICH, JASON",3,47452774.81,2,YES,1164535084,"BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH, INC.",<UNAVAIL>,11547717.00,36 CORDAGE PARK CIR,PLYMOUTH,023607331,V.P. OF FINANCE AND CFO
110,"RADZEVICH, JASON",3,47452774.81,2,YES,1043299001,"BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH, INC.",,875022.34,275 SANDWICH ST,PLYMOUTH,023602183,V.P. OF FINANCE AND CFO
111,"YUHAS, GARY",3,47129580.22,1,,1407970148,"LIFEPATH, INC.",,19712896.20,101 MUNSON ST STE 201,GREENFIELD,013019675,EXECUTIVE DIRECTOR
111,"YUHAS, GARY",3,47129580.22,1,,1326162934,"LIFEPATH, INC.",,18687445.19,101 MUNSON ST STE 201,GREENFIELD,013019675,EXECUTIVE DIRECTOR
111,"YUHAS, GARY",3,47129580.22,1,,1619092871,"LIFEPATH, INC.",,8729238.83,101 MUNSON ST STE 201,GREENFIELD,013019675,EXECUTIVE DIRECTOR
112,"HADLEY, GERARD",2,46035528.70,1,,1578677811,"BRIGHAM AND WOMEN'S FAULKNER HOSPITAL, INC",,45897928.59,1153 CENTRE ST,BOSTON,021303446,VP OF FINANCE
112,"HADLEY, GERARD",2,46035528.70,1,,1033121025,"BRIGHAM AND WOMEN'S FAULKNER HOSPITAL, INC.",,137600.11,1153 CENTRE ST,BOSTON,021303446,VP OF FINANCE
113,"LUCIA, MARYANN",3,45625104.63,3,YES,1750509527,SHORE EDUCATIONAL COLLABORATIVE,,18671724.51,10 TECHNOLOGY DR,PEABODY,019607976,DIRECTOR OF FINANCE
113,"LUCIA, MARYANN",3,45625104.63,3,YES,1730307505,SHORE EDUCATIONAL COLLABORATIVE,,14960049.82,4 AUDUBON RD,WAKEFIELD,018801203,DIRECTOR OF FINANCE
113,"LUCIA, MARYANN",3,45625104.63,3,YES,1033249651,SHORE EDUCATIONAL COLLABORATIVE,,11993330.30,100 REVERE BEACH PKWY,CHELSEA,021501543,DIRECTOR OF FINANCE
114,"PUKHOVITSKY, ANTON",2,44858481.62,2,YES,1770808636,ALPHACARE HOME HEALTH AGENCY INC,,44708887.40,214 LINCOLN ST,ALLSTON,021341347,ADMINISTRATOR
114,"PUKHOVITSKY, ANTON",2,44858481.62,2,YES,1770228496,STAY HOME AFC,,149594.22,1707 GAR HWY,SWANSEA,027773901,DIRECTOR
115,"DUFFY, WILLIAM",6,44640366.97,6,YES,1629479654,"ADULT DAY HEALTH, INC.",<UNAVAIL>,13398003.04,20 LINDEN ST,ALLSTON,021341711,VP AND CHIEF OPERATING OFFICER
115,"DUFFY, WILLIAM",6,44640366.97,6,YES,1679974604,"ADULT DAY HEALTH, INC.",<UNAVAIL>,12040934.02,34 HANCOCK ST,DORCHESTER,021252114,VP AND CHIEF OPERATING OFFICER
115,"DUFFY, WILLIAM",6,44640366.97,6,YES,1588011837,"ADULT DAY HEALTH, INC.",<UNAVAIL>,8790546.45,583 CENTRE ST,BROCKTON,023023326,PRESIDENT
115,"DUFFY, WILLIAM",6,44640366.97,6,YES,1740681774,"ADULT DAY HEALTH, INC.",<UNAVAIL>,8696414.60,6 FRONTENAC ST,DORCHESTER,021243902,VP AND CHIEF OPERATING OFFICER
115,"DUFFY, WILLIAM",6,44640366.97,6,YES,1831555945,"ADULT DAY HEALTH, INC.",<UNAVAIL>,1312846.55,1284 SOLDIERS FIELD RD,BRIGHTON,021351003,VP AND CHIEF OPERATING OFFICER
115,"DUFFY, WILLIAM",6,44640366.97,6,YES,1639570666,"ADULT DAY HEALTH, INC.",<UNAVAIL>,401622.31,81 BRIDGE ST,LOWELL,018521270,VP AND CHIEF OPERATING OFFICER
116,"WEY, SAMUEL",12,44312956.79,12,YES,1710946637,DVA HEALTHCARE OF MASSACHUSETTS INC,<UNAVAIL>,16304984.27,660 HARRISON AVE,BOSTON,021182304,VP LICENSURE & CERTIFICATION
116,"WEY, SAMUEL",12,44312956.79,12,YES,1346374436,PHYSICIANS DIALYSIS ACQUISITIONS INC,<UNAVAIL>,4587669.74,19 GLENNIE ST,WORCESTER,016053918,"VP, LICENSURE & CERTIFICATION"
116,"WEY, SAMUEL",12,44312956.79,12,YES,1124087150,DVA HEALTHCARE OF MASSACHUSETTS INC,<UNAVAIL>,4455482.17,322 WASHINGTON ST,BROOKLINE,024456850,"VP, LICENSURE & CERTIFICATION"
116,"WEY, SAMUEL",12,44312956.79,12,YES,1891754883,DVA HEALTHCARE OF MASSACHUSETTS INC,<UNAVAIL>,4250730.84,10 CABOT RD,MEDFORD,021555275,VP LICENSURE & CERTIFICATION
116,"WEY, SAMUEL",12,44312956.79,12,YES,1871548263,ISD RENAL INC,<UNAVAIL>,3717746.23,201 SUTTON ST,NORTH ANDOVER,018451612,VP LICENSURE & CERTIFICATION
116,"WEY, SAMUEL",12,44312956.79,12,YES,1962461988,DVA HEALTHCARE OF MASSACHUSETTS INC,<UNAVAIL>,3503045.96,237-B STATE RD,NORTH DARTMOUTH,027472612,VP LICENSURE & CERTIFICATION
116,"WEY, SAMUEL",12,44312956.79,12,YES,1083673990,DVA HEALTHCARE OF MASSACHUSETTS INC,<UNAVAIL>,2746917.94,330 LIBBEY INDUSTRIAL PKWY,WEYMOUTH,021893122,VP LICENSURE & CERTIFICATION
116,"WEY, SAMUEL",12,44312956.79,12,YES,1548229495,PHYSICIANS DIALYSIS ACQUISITIONS INC,<UNAVAIL>,2742032.38,551 ELECTRIC AVE,FITCHBURG,014205371,"VP, LICENSURE & CERTIFICATION"
116,"WEY, SAMUEL",12,44312956.79,12,YES,1932168879,DVA HEALTHCARE OF MASSACHUSETTS INC,<UNAVAIL>,1150955.19,799 CONCORD AVE,CAMBRIDGE,021381048,VP LICENSURE & CERTIFICATION
116,"WEY, SAMUEL",12,44312956.79,12,YES,1811956246,DVA HEALTHCARE OF MASSACHUSETTS INC,<UNAVAIL>,625945.69,31 MALL RD,BURLINGTON,018034138,VP LICENSURE & CERTIFICATION
116,"WEY, SAMUEL",12,44312956.79,12,YES,1184683047,DVA HEALTHCARE OF MASSACHUSETTS INC,<UNAVAIL>,197195.36,23 WARREN AVE,WOBURN,018017906,VP LICENSURE & CERTIFICATION
116,"WEY, SAMUEL",12,44312956.79,12,YES,1356850242,DVA HEALTHCARE OF MASSACHUSETTS INC,<UNAVAIL>,30251.02,267 SHREWSBURY ST,WORCESTER,016044623,VP LICENSURE & CERTIFICATION
117,"MEHNERT, CRAIG",5,43218262.64,5,YES,1003957200,"ACTIVE MA, INC.",<UNAVAIL>,11660099.57,107 WELBY RD,NEW BEDFORD,027451135,COO
117,"MEHNERT, CRAIG",5,43218262.64,5,YES,1588119713,"ACTIVE MA, INC.",<UNAVAIL>,9525357.64,345 CHELMSFORD ST,LOWELL,018514448,COO
117,"MEHNERT, CRAIG",5,43218262.64,5,YES,1629438676,"ACTIVE MA, INC.",,9261697.59,370 LIBBEY PKWY STE 800,WEYMOUTH,021893179,COO
117,"MEHNERT, CRAIG",5,43218262.64,5,YES,1295256980,"ACTIVE MA, INC.",<UNAVAIL>,6713788.49,81 WELBY RD,NEW BEDFORD,027451118,COO
117,"MEHNERT, CRAIG",5,43218262.64,5,YES,1285775411,"ACTIVE MA, INC.",<UNAVAIL>,6057319.35,40 SCONTICUT NECK RD,FAIRHAVEN,027191914,COO
118,"BARTLETT, CHERYL",2,42626069.37,2,YES,1982607537,"GREATER NEW BEDFORD COMMUNITY HEALTH CENTER, INC.",,42590744.97,874 PURCHASE ST,NEW BEDFORD,027406232,CEO
118,"BARTLETT, CHERYL",2,42626069.37,2,YES,1073993937,"GREATER NEW BEDFORD COMMUNITY HEALTH CENTER, INC.",<UNAVAIL>,35324.40,135 MARION RD,WAREHAM,025711423,PRESIDENT AND CEO
119,"WOOVIS, MARGARET",4,42596966.87,2,YES,1295852531,MONTACHUSETT HOME CARE CORP,,29368674.56,680 MECHANIC ST.,LEOMINSTER,014534402,EXECUTIVE DIRECTOR
119,"WOOVIS, MARGARET",4,42596966.87,2,YES,1700816964,MONTACHUSETT HPME CARE CORPORATION,,11724042.78,680 MECHANIC ST,LEOMINSTER,014534402,EXECUTIVE DIRECTOR
119,"WOOVIS, MARGARET",4,42596966.87,2,YES,1417073081,MONTACHUSETT HOME CARE CORP.,,752982.50,680 MECHANIC ST.,LEOMINSTER,014534402,EXECUTIVE DIRECTOR
119,"WOOVIS, MARGARET",4,42596966.87,2,YES,1487771077,MONTACHUSETT HOME CARE CORP,,751267.03,680 MECHANIC ST,LEOMINSTER,014534402,EXECUTIVE DIRECTOR
120,"GAINER, LINDSAY",5,41732731.88,5,YES,1588606123,MASS GENERAL BRIGHAM MEDICAL GROUP NORTHERN MASSACHUSETTS INC,<UNAVAIL>,30224578.70,81 HIGHLAND AVE,SALEM,019702714,PRESIDENT & COO
120,"GAINER, LINDSAY",5,41732731.88,5,YES,1295787919,MASS GENERAL BRIGHAM MEDICAL GROUP WESTERN MASSACHUSETTS INC,<UNAVAIL>,7989585.78,30 LOCUST ST,NORTHAMPTON,010602052,PRESIDENT & COO
120,"GAINER, LINDSAY",5,41732731.88,5,YES,1417944778,"MERRIMACK VALLEY ENDOSCOPY, LLC",,2606612.63,1 PARKWAY,HAVERHILL,018306278,PRESIDENT & COO
120,"GAINER, LINDSAY",5,41732731.88,5,YES,1538191218,MASS GENERAL BRIGHAM MEDICAL GROUP SUBURBAN MASSACHUSETTS INC,<UNAVAIL>,892220.43,2014 WASHINGTON STREET,NEWTON,024621607,PRESIDENT & COO
120,"GAINER, LINDSAY",5,41732731.88,5,YES,1942605373,MASS GENERAL BRIGHAM MEDICAL GROUP WESTERN MASSACHUSETTS INC,<UNAVAIL>,19734.34,22 ATWOOD DR,NORTHAMPTON,010604272,PRESIDENT & COO
121,"COLLINS, MICHAEL",2,41662406.76,2,YES,1598053472,"MORTON HOSPITAL, A STEWARD FAMILY HOSPITAL, INC.",<UNAVAIL>,41658025.27,88 WASHINGTON ST,TAUNTON,027802465,STEWARD HOSPITAL CFO
121,"COLLINS, MICHAEL",2,41662406.76,2,YES,1215062633,EMERSON HOSPITAL,,4381.49,133 OLD ROAD TO 9 ACRE COR,CONCORD,017424159,FINANCIAL OPERATIONS
122,"RIZKALLAH, MOUHAB",3,39862226.25,2,YES,1649543554,THE BRACES PLACE,,15587835.79,335 COMMON ST,LAWRENCE,018401262,PRESIDENT
122,"RIZKALLAH, MOUHAB",3,39862226.25,2,YES,1629341540,DAVIS SQUARE DENTAL GROUP,,12280366.74,30 COLLEGE AVE,SOMERVILLE,021441914,PRESIDENT
122,"RIZKALLAH, MOUHAB",3,39862226.25,2,YES,1770746372,MOUHAB Z RIZKALLAH DDS MSD PC,<UNAVAIL>,11994023.72,30 COLLEGE AVE,SOMERVILLE,021441914,ORTHODONTIST
123,"CHALMERS, PRISCILLA",3,39806605.59,1,,1124153044,WESTMASS ELDERCARE,,34144241.04,4 VALLEY MILL RD,HOLYOKE,010405887,EXECUTIVE DIRECTOR
123,"CHALMERS, PRISCILLA",3,39806605.59,1,,1144355652,WESTMASS ELDERCARE,,4267356.87,4 VALLEY MILL RD,HOLYOKE,010405887,EXECUTIVE DIRECTOR
123,"CHALMERS, PRISCILLA",3,39806605.59,1,,1225163751,WESTMASS ELDERCARE,,1395007.68,4 VALLEY MILL RD,HOLYOKE,010405887,EXECUTIVE DIRECTOR
124,"BAIADA, DAVID",6,39524709.79,6,YES,1013358118,"BAYADA HOME HEALTH CARE, INC.",,39447253.94,2 HAMPSHIRE ST STE 108,FOXBORO,020352997,PRESIDENT/CEO
124,"BAIADA, DAVID",6,39524709.79,6,YES,1376970723,"BAYADA HOME HEALTH CARE, INC.",,44106.20,980 WASHINGTON ST STE 124,DEDHAM,02026,PRESIDENT/CEO
124,"BAIADA, DAVID",6,39524709.79,6,YES,1285673194,"BAYADA HOME HEALTH CARE, INC.",,17514.24,300 BALLARDVALE ST STE 225,WILMINGTON,018871012,PRESIDENT/CEO
124,"BAIADA, DAVID",6,39524709.79,6,YES,1437396678,"BAYADA HOME HEALTH CARE, INC.",,12206.08,400 CROWN COLONY DR STE 301,QUINCY,021690930,PRESIDENT/CEO
124,"BAIADA, DAVID",6,39524709.79,6,YES,1366481293,"BAYADA HOME HEALTH CARE, INC.",,2266.09,20 N PARK AVE STE 2200A,PLYMOUTH,023604090,PRESIDENT/CEO
124,"BAIADA, DAVID",6,39524709.79,6,YES,1043501612,"BAYADA HOME HEALTH CARE, INC.",,1363.24,2 MOUNT ROYAL AVE STE 350,MARLBOROUGH,017521976,PRESIDENT/CEO
125,"BERNOCCHI, PERRY",3,38049168.74,3,YES,1346295953,"BYRAM HEALTHCARE CENTERS, INC",,25227857.62,239 MILL ST,WORCESTER,016023191,CEO & PRESIDENT
125,"BERNOCCHI, PERRY",3,38049168.74,3,YES,1942310495,APRIA HEALTHCARE LLC,,8651693.95,170 CARANDO DR,SPRINGFIELD,011043275,CEO
125,"BERNOCCHI, PERRY",3,38049168.74,3,YES,1801907753,APRIA HEALTHCARE LLC,,4169617.17,4 PRESIDENTIAL WAY UNIT A,WOBURN,018011187,CEO
126,"MAHONEY, MARINA",2,37881913.73,1,,1316253875,"SAVIDA HEALTH, PC",,36208414.91,50 UNION ST,W SPRINGFIELD,010893317,"VP, REVENUE CYCLE MANAGEMENT"
126,"MAHONEY, MARINA",2,37881913.73,1,,1871801688,"SAVIDA AGENCY, INC.",,1673498.82,50 UNION ST,W SPRINGFIELD,010893317,"VP, REVENUE CYCLE MANAGEMENT"
127,"SHUSTER, ADAM",4,37477255.04,3,YES,1760508543,"INCOMPASS HUMAN SERVICES, INC.",,21221656.84,4 OMNI WAY,CHELMSFORD,018244141,CFO
127,"SHUSTER, ADAM",4,37477255.04,3,YES,1881252633,"INCOMPASS HUMAN SERVICES, INC.",,11887292.78,4 OMNI WAY,CHELMSFORD,018244141,CFO
127,"SHUSTER, ADAM",4,37477255.04,3,YES,1093373847,"LIFELINKS, INC.",,3541486.74,1 PARKER ST,LAWRENCE,018431540,CFO
127,"SHUSTER, ADAM",4,37477255.04,3,YES,1992363741,"LIFELINKS, INC",,826818.68,50T CONCORD ST,WILMINGTON,018872179,CFO
128,"BARNARD, RICK",5,37286619.66,5,YES,1043336407,BAROCO CORPORATION,,8061247.84,4 WESTVIEW RD,PITTSFIELD,012018021,PRESIDENT
128,"BARNARD, RICK",5,37286619.66,5,YES,1063538445,BAROCO CORPORATION,,7677040.90,450 COTTAGE ST,SPRINGFIELD,011043355,PRESIDENT
128,"BARNARD, RICK",5,37286619.66,5,YES,1689707812,BAROCO CORPORATION,,7622447.32,2 S BRIDGE DR,AGAWAM,010012000,PRESIDENT
128,"BARNARD, RICK",5,37286619.66,5,YES,1265558621,BAROCO CORPORATION,,7010157.16,115 WAYSIDE AVE,WEST SPRINGFIELD,010891317,PRESIDENT
